,Return,Risk,Sharpe,Weights
74,0.15005013978571446,0.11678409385809392,1.28485082881272,"[0.02502765722049585, 0.1797741776809137, 0.1699937234496627, 0.05173281794708404, 0.12811660085203933, 0.16077341248336285, 0.1081743972118028, 0.17640721315463875]"
75,0.17018984091900546,0.133638596778521,1.273508140773588,"[0.13221774119088164, 0.10599808388463461, 0.2309963627831608, 0.2156674292799464, 0.017846623051738248, 0.043602749626656216, 0.0772978401094448, 0.17637317007353717]"
76,0.10132686081588516,0.12302655743242517,0.8236177857089189,"[0.061875046904303004, 0.1162222494659691, 0.004689454934191479, 0.1389767801964912, 0.18180287352072455, 0.18458002094318812, 0.17244350189985336, 0.13941007213527923]"
77,0.12453096628262106,0.1144449006147,1.0881303196013745,"[0.05301489513891811, 0.12795409285759154, 0.14678583009486917, 0.09012387185107605, 0.2952166635876556, 0.1495350948999217, 0.05511155780761496, 0.08225799376235296]"
78,0.2304552446084901,0.13255288171790502,1.7385909806090665,"[0.19426240699069877, 0.1554156879769644, 0.1330426494348825, 0.007124862497111167, 0.05508747732912798, 0.1260834433060567, 0.16382936710902224, 0.16515410535613625]"
79,0.14915866073121467,0.1288291000340529,1.157802551533684,"[0.11652148752293824, 0.1213037970413486, 0.01976978560975664, 0.17236461709363599, 0.09196437417749025, 0.17387577882460228, 0.1390100525369513, 0.16519010719327665]"
80,0.19949443998751104,0.13048550716520932,1.528862816427028,"[0.21373210980927243, 0.008447048181747347, 0.07329827340870292, 0.20642608946105093, 0.21775683418583103, 0.13576648229136293, 0.045279875533219625, 0.09929328712881286]"
81,0.026224929038238025,0.12683130751067287,0.206770154411845,"[0.0730210413925549, 0.06310351249297275, 0.14096513066870242, 0.1916250064822414, 0.2010841050907921, 0.0719292037325539, 0.20537100098436692, 0.05290099915581561]"
82,0.2294685400656477,0.13690774756793905,1.676081479258698,"[0.18887215763383552, 0.016582278161204226, 0.07420112736718215, 0.08353462646341417, 0.058696845995773766, 0.24872343708119773, 0.15370264482746576, 0.17568688246992667]"
83,0.20789180782567968,0.12931483977173783,1.607640764143104,"[0.13469147717947405, 0.14679426723152644, 0.083206900683709, 0.12728642845127403, 0.04740561967471867, 0.1983063216296983, 0.07937863366355188, 0.18293035148604753]"
84,0.22160557462263908,0.12629494266297264,1.7546670511899267,"[0.23018565623727238, 0.2501746963568939, 0.16685972500304563, 0.0630502554554937, 0.03367627374075328, 0.17571018160047314, 0.02767782462483371, 0.052665386981234304]"
85,0.06363775013376895,0.12470961921202534,0.5102874223805871,"[0.05295044313465839, 0.06455750747380368, 0.09119815519774932, 0.1813917272459792, 0.18157100333398773, 0.14673491635417493, 0.17626971673785916, 0.10532653052178768]"
86,0.10443671233034452,0.12978846206171588,0.8046686945152619,"[0.023905722208906903, 0.13775335639140412, 0.05255676485631387, 0.23555857605216654, 0.05939352438836403, 0.2963073244745209, 0.053125627463461, 0.14139910416486268]"
