Date,GOLDBEES.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,NIFTYBEES.NS,RELIANCE.NS,TCS.NS,Gold
2025-05-19,0.0069426706608675115,0.0020675051196825667,-0.0034387583583165293,-0.018931960167872353,-0.0035687521162510727,-0.010711357251580567,-0.01193378037018522,0.0069426706608675115
2025-05-20,-0.0016598219346847243,-0.012276245485088544,-0.007453487544864634,0.000512787497203071,-0.00830907516794177,-0.011243797996968508,-0.005825916052514812,-0.0016598219346847243
2025-05-21,0.01675402887441302,0.006214444699292221,0.004519600144412328,0.005062187911810678,0.0023835209275033797,0.0032289512519809715,0.007860940123010307,0.01675402887441302
2025-05-22,0.0038993403596698784,-0.003581070429987232,-0.0017996720468936855,-0.01338857451469655,-0.005908788337193771,-0.0138537886130784,-0.01384078062613081,0.0038993403596698784
2025-05-23,-0.0037588702110037397,0.007135748376859485,0.00533948590601252,0.011179321439033885,0.008915919765238867,0.012345698336225563,0.010813923443102613,-0.0037588702110037397
2025-05-26,0.003269959751610596,0.0034132505528097212,0.007449204646057028,0.010033186936206917,0.005460428774337167,0.005606926734152973,0.006458753535954376,0.003269959751610596
2025-05-27,-0.00263255726852174,-0.007164136123751552,-0.009721974357097762,-0.006580201916487338,-0.0058594968116225665,-0.008851447302390625,-0.010912268783523804,-0.00263255726852174
2025-05-28,0.0062845653009449,-0.0014535838723096495,0.005116182076446929,0.0010828053519897907,-0.002012569842205769,-0.0064692549661740095,-0.0002858078670870956,0.0062845653009449
2025-05-29,-0.01199099567508799,0.0020795436543044055,0.001857113761925433,0.008779651684537093,0.0030609892183459664,0.003468033906426582,0.00011438471566016517,-0.01199099567508799
2025-05-30,0.004930460141235438,0.009027251979717876,-0.007346274629998373,-0.000575544655004534,-0.0020464109525825114,0.0021864706617111818,-0.009919717467407718,0.004930460141235438
2025-06-02,0.012957589721691587,-0.006581369672977289,0.003250745215920059,-0.005695232981576481,-0.0013310613215911093,-0.005067230857700444,-0.003926721043531756,0.012957589721691587
2025-06-03,0.005588730705386347,-0.0038817489411315798,-0.008686672243559568,-0.006950733703624312,-0.006592280438067921,-0.005800366381819577,-0.012928345716469614,0.005588730705386347
2025-06-04,0.0041990407899819004,0.008625131877934011,-0.0047986655582820115,0.005314279113993958,0.002502094023625112,0.012806793550152351,0.0016887977700275059,0.0041990407899819004
2025-06-05,0.005165487774577482,0.004327216467577832,0.016631750166401726,0.0019985095671264386,0.005751271023058724,0.013277143550585846,-0.002898653105605553,0.005165487774577482
2025-06-06,-0.006117704385944833,0.014926146012341546,0.0033681230947397722,0.006112110512533464,0.008811409151564087,0.0007625878399228903,0.0038859587046893296,-0.006117704385944833
2025-06-09,-0.009233041597996983,0.00010116718671682179,-0.017058222271624457,0.00581914423398433,0.003030324789716987,0.003671726306536005,0.011140036910046058,-0.009233041597996983
2025-06-10,0.0016152739562078633,-0.006872483345676694,-0.008293893208633829,0.014686255064056075,0.00014220204035519934,-0.007109420686643664,0.01198165070359436,0.0016152739562078633
2025-06-11,0.0018608302287947964,-0.007581607855601802,0.005692589285652527,0.021992427602813613,0.0017057480499074185,0.007229763129792621,0.0025989572360958224,0.0018608302287947964
2025-06-12,0.007800857314927523,-0.0035889934826710546,-0.004053127867115203,-0.013794385759992811,-0.010359325081558457,-0.0050383296741072225,-0.010858640030833477,0.007800857314927523
2025-06-13,0.021378521646614468,-0.01327571261741145,-0.006385034975018189,-0.004102948788338834,-0.006632034495637873,-0.009503249619472132,0.003348728083294228,0.021378521646614468
2025-06-16,-0.0004811850938164497,0.009282444635375642,0.007626566155874759,0.013608076804470182,0.009382916081728032,0.006933242924857197,0.014684979703027956,-0.0004811850938164497
2025-06-17,-0.006378611176507953,-0.0029968013237066105,-0.002593093022287496,0.009914972217133888,-0.00396859428207319,-0.004590421274910161,0.0054343210675336096,-0.006378611176507953
2025-06-18,0.002785893456093591,0.00222845354838741,-0.0074479786737325915,-0.00426852522109733,-0.0012563484264205282,-0.000768555586478592,-0.018177757460069333,0.002785893456093591
2025-06-19,0.0,0.0007239357230033328,-0.0009201968892172951,-0.008879908596744035,-0.001185978234069296,0.002237681333301822,-0.007938764629718986,0.0
2025-06-20,-0.0067640723807350644,0.015191396690230174,0.011195305087796426,0.0027805113022407735,0.012917837755331174,0.022953964664555127,0.003417051109898095,-0.0067640723807350644
2025-06-23,0.005229238570127359,-0.008296384736435236,-0.004905059240410181,-0.023969443892467135,-0.002273586672957406,-0.006411091226272259,-0.012253634092737276,0.005229238570127359
2025-06-24,-0.020324222486647225,0.006415499914848466,0.0028166947351533356,-0.0015152020183288872,0.0020295070638320922,-0.0041186603572820335,-0.0009430275751649564,-0.020324222486647225
2025-06-25,0.0016053006671903347,0.009842419828163251,0.0011937566355204599,0.0210546747935465,0.007035536502355555,0.0113730948011328,0.0160453458572698,0.0016053006671903347
2025-06-26,0.00012331569664914,0.02100796522285253,0.009328066705784233,0.0006811314687342751,0.01051484050605711,0.019082622846425812,-0.000870870975628435,0.00012331569664914
2025-06-27,-0.016148978595091013,0.0075507467248654425,0.016051679662544283,-0.0049505068195248025,0.0054819537216332925,0.013442103526425164,-0.00020330518217270832,-0.016148978595091013
2025-06-30,0.0022553603643908904,-0.006650435554941159,-0.011215884341929216,-0.0038556766522145347,-0.005035358148631319,-0.00976637419870141,0.006073549600909667,0.0022553603643908904
2025-07-01,0.01325172166892119,0.005295988459478762,-0.009544974796450889,0.00312153433126805,0.0011517453527558619,0.018525950721715922,-0.0093297959987102,0.01325172166892119
2025-07-02,0.0007402536253506842,-0.012971495430722624,-0.0029328793105818374,0.0023026840504283275,-0.003695431502324764,-0.006281049417176665,-0.0018661300426571215,0.0007402536253506842
2025-07-03,-0.0012328747795414818,0.0005538259278523583,-0.0013307512084540507,0.005091544446949037,-0.0013646305988004315,-0.0006584619297647087,-0.00657259017885814,-0.0012328747795414818
2025-07-04,-0.0014813324702822595,0.001107223501737975,0.011852186578961366,0.013591109035293591,0.0025227606649513845,0.0062591062466228475,0.005586925711916546,-0.0014813324702822595
2025-07-07,-0.004450495896500595,-0.0009551613067333431,-0.004921085211874177,-0.008350005091420476,-0.00013972957740227,0.009297400045306103,-0.0023685335406941066,-0.004450495896500595
2025-07-08,0.0031044331775684775,0.007044422521019333,0.004388152784315702,0.007191055606589503,0.0029363313747834408,-0.0025300264737670997,-0.0016121723784312536,0.0031044331775684775
2025-07-09,-0.009284476495835525,0.0048964919714555855,-0.007004104018515589,-0.0030511686780767544,-0.0014290322988954607,-0.012096769051145873,-0.0065761867994844625,-0.009284476495835525
2025-07-10,0.008496817637734244,-0.0024860584376457107,-0.005447364451181214,-0.010956662899005876,-0.004677125088623502,-0.0011849948205391314,-0.0005320309094347664,0.008496817637734244
2025-07-11,0.005451647210970023,-0.011215205471906686,-0.0015448005549673072,-0.01293482606343832,-0.0071890106754801675,-0.014500390162414223,-0.03429920968638478,0.005451647210970023
2025-07-14,0.008995634181304002,-0.00035286574796955517,0.000773595327975718,-0.0154241157811138,-0.001412856900782411,-0.007691341105986238,-0.013257808478647437,0.008995634181304002
2025-07-15,-0.0025647177762196938,0.006303592274967684,0.005481434621515291,0.009743300992206994,0.00346648868433741,0.001145866813303309,0.009184907616845317,-0.0025647177762196938
2025-07-16,-0.0039182037712582884,0.00040088168213570086,-0.0030752191960944364,0.014064145503968728,-0.00017620569120713192,0.000134571057024635,-0.0025298530745393455,-0.0039182037712582884
2025-07-17,-0.002335523240017734,-0.004708732751739331,-0.0053982559069619684,-0.015175077511053292,-0.002855831456558988,-0.006192735592645882,-0.007392339933730563,-0.002335523240017734
2025-07-18,0.00702316004318182,-0.014847243334064175,0.005004595074603824,0.0016418501554422704,-0.004949948601460141,-0.0002709488089376322,-0.006013970529810675,0.00702316004318182
2025-07-21,0.0048940888297472895,0.02201902118733501,0.028054428720081903,-0.0011347602410705093,0.002949284409782038,-0.032113810742112725,-0.009937609822239013,0.0048940888297472895
2025-07-22,0.007792516876308664,0.0032991760470997278,0.00532129786360902,-0.008458021441934749,-0.0006731468675424956,-0.011059717912765832,0.0004433624952935311,0.007792516876308664
2025-07-23,0.0118400796989242,0.008569600498690821,0.01017914405334941,0.002291637951500114,0.005175989708824158,0.008352115762336965,0.006171631594799054,0.0118400796989242
2025-07-24,-0.017313396396921643,-0.004989450728788536,-0.0034931966046115592,-0.013972644297704728,-0.005043532190378119,-0.015232325679389147,-0.00978261722643503,-0.017313396396921643
2025-07-25,-0.002430189188582843,-0.0022894563496553832,-0.004247047735854603,-0.023703775020223472,-0.007337849271294106,-0.007983514051346452,-0.00387550572904638,-0.002430189188582843
2025-07-28,-0.00085261505633627,0.0019455374945429593,0.007650225895775575,0.00019796562315921307,-0.005499441315698572,-0.002945985510221405,-0.01801776999860838,-0.00085261505633627
2025-07-29,-0.0014628199314051793,0.0065222681533172455,-0.0014781465719727604,-0.0015171907820399344,0.00574529124787948,0.02125975975975969,-0.007566610750041947,-0.0014628199314051793
2025-07-30,0.005860037920631944,0.0020775985817718112,-0.0025568364522721154,0.0035014405245969993,0.00014284174888423706,-0.004939675437482083,-0.0007853395660833984,0.005860037920631944
2025-07-31,-0.0023061347592402415,-0.0037516524203097257,-0.0006745590098479193,-0.006583293781351474,-0.0031056834399136868,-0.014112535066659326,-0.00550169766343922,-0.0023061347592402415
2025-08-01,-0.0030413626433273278,-0.0029729462616011615,-0.006615456142875509,-0.02611007595846615,-0.006839517278941498,0.0025176286015586857,-0.011130160551259594,-0.0030413626433273278
2025-08-04,0.015619358832921426,-0.010038739519952267,-0.005708081366281648,0.00741703162040297,0.005408328707374066,0.012771800208446038,0.023776180780896272,0.015619358832921426
2025-08-05,0.004565628236110175,-0.007228927918706107,-0.012848522369485083,-0.013644012843117781,-0.00254614107777551,-0.014027686005308682,-0.0034152873530569616,0.004565628236110175
2025-08-06,-0.0020332276964996066,0.0038936454982032576,-0.0005538275118990299,-0.01616113453257373,-0.002984170008378473,0.0007905453001302298,-0.01031362961830129,-0.0020332276964996066
2025-08-07,0.005992329642501071,0.005087379911111967,-0.0022859002915959215,0.00013923412260852253,-7.208183566331794e-05,-0.0024412135056487427,0.004847852218881732,0.005992329642501071
2025-08-08,0.005003552022034841,-0.010774781866765504,-0.0030549355456342964,-0.009604005658294223,-0.007753593098310585,-0.015546252622128498,-0.0034789169525981656,0.005003552022034841
2025-08-11,-0.013394941266504756,0.010993439841674002,0.0004874569780666249,0.003583703723702314,0.007814181078791949,0.01345224258102995,0.00144917901904984,-0.013394941266504756
2025-08-12,-0.0030037244973770694,-0.012878308020789153,-0.0025252354430336243,-0.0028706795318467204,-0.0027047494568435138,-0.004184048258546014,-0.0017759492782847275,-0.0030037244973770694
2025-08-13,0.0025307191609689195,0.005279468138062349,-0.0008438475188994321,0.0017554770431189581,0.005351777041366468,0.001593678131886156,0.0002636112638865207,0.0025307191609689195
2025-08-14,-0.0006010704446490767,0.0054536820135937525,0.00457488723016386,0.014790328304734146,0.0007554204048469959,-0.0023962869917331098,-0.004578083315692649,-0.0006010704446490767
2025-08-18,-0.004690875541394246,0.0062779368958214565,0.005114500461067095,-0.008219856637495249,0.01020736881626405,0.005750401851047249,-0.003672706444853513,-0.004690875541394246
2025-08-19,-0.005317250047205402,-0.006238770289635487,0.0011850503771917431,0.0029252312851621998,0.003166414443618537,0.027791869270527236,0.001660500553085864,-0.005317250047205402
2025-08-20,-0.0027942623540394562,-0.0014564936214259694,-0.003968581110080804,0.03902772215582018,0.001986088720260737,-0.0049996308062804085,0.027319089165161792,-0.0027942623540394562
2025-08-21,0.005726135602074356,0.0015089025619539065,0.010764731355286772,0.00013369713754762813,0.0019113994263100231,0.00835106074177272,0.0012910117464113302,0.005726135602074356
2025-08-22,0.0008479671985031079,-0.013358766692557866,-0.006638987265516927,-0.005947650570352403,-0.008160805407042782,-0.010948973274587437,-0.015664366032098975,0.0008479671985031079
2025-08-25,0.01065114045223603,-0.0002545047369507669,-0.0022278426537154505,0.02998317344845991,0.003312529566451561,0.0024127338432242684,0.028356261492367585,0.01065114045223603
2025-08-26,0.003952117737181959,-0.008808068312638584,-0.011582456148121034,-0.0016317309914584133,-0.009336853703485026,-0.01960919697764063,0.00528565555292948,0.003952117737181959
2025-08-28,0.007038009364232822,-0.016026336788397044,-0.012353522731610722,-0.019286073351576283,-0.007597187636361302,0.0007220737832127622,-0.020112840349153394,0.007038009364232822
2025-08-29,0.010897870041458368,-0.006473180503288267,-0.0009291164180516009,-0.02033200567636151,-0.003141570578114039,-0.02070861731481788,-0.0029091151333264786,0.010897870041458368
2025-09-01,0.014881700573697643,-0.00105086173356006,0.009443375812542953,0.020277734509112744,0.007679472346360461,-0.002431422691227758,0.00904464140121286,0.014881700573697643
2025-09-02,0.0,-0.006416974271620024,-0.011906483932051737,-0.000466941276740962,-0.0017973974159339878,0.009306429838784158,-0.00035342535218085835,0.0
2025-09-03,0.014663394921101247,0.01053468735524743,0.0020083552762797385,-0.013077982625540052,0.004537632522542578,0.004463941153265649,-0.00449944686096404,0.014663394921101247
2025-09-04,0.0031862359745409297,0.007124509095290055,0.006084466714388004,-0.010884952266993153,0.0013623176291910344,-0.009689586911244885,-0.0005810125922578457,0.0031862359745409297
2025-09-05,0.005558051762878158,0.002236696399544824,-0.0019209898056741226,-0.0125769769170061,0.0010024300871933622,0.011550026195769059,-0.015311606374301623,0.005558051762878158
2025-09-08,0.01500284047560263,0.002698749761314234,-7.135561217985753e-05,-0.008099022909510478,0.0013947929983770813,0.0025454545454546285,-0.009611909102338445,0.01500284047560263
2025-09-09,0.013225102996398563,-0.0008798919109085368,0.0007129108396735084,0.049828968595041045,0.0019644213355143325,-0.0016685156533369216,0.010069494720292171,0.013225102996398563
2025-09-10,-0.0029614637324670845,0.0007770812630454316,0.00014253276992737263,0.01881273575858322,0.004633876642805346,0.0005813463570054633,0.019872846380780684,-0.0029614637324670845
2025-09-11,-0.0030802945500187917,0.001967039373520052,-0.00163832807758868,-0.014941992214951072,0.002448206253093499,0.0045751988584785686,0.004565878514032562,-0.0030802945500187917
2025-09-12,0.007062451669066716,-0.000516635675043009,0.011486854927496015,0.010531906902438548,0.003468697096104423,0.008457999536533478,0.002944764404073208,0.007062451669066716
2025-09-15,-0.003725662495356996,-0.0002584513627157392,0.001199177047852995,-0.011274182376637354,-0.0013756644739277846,0.0030824722782258895,-0.006861612664907368,-0.003725662495356996
2025-09-16,0.014848201730190747,-0.00020682716463049644,0.0015499162561893876,0.0019226002027690203,0.006251835129190919,0.004287858065198158,0.010861635437463768,0.014848201730190747
2025-09-17,-0.011054477947063601,-0.00036197506828861137,-0.0016882558070341336,0.007344658343813926,0.0038260250687820463,0.006048530352708692,0.008614883139816953,-0.011054477947063601
2025-09-18,0.003835599716395466,0.010760501204410078,0.0017615558666950193,0.011954778850512326,0.002517662749294658,0.0008487417813216602,0.0012292068544934587,0.003835599716395466
2025-09-19,-0.0033842528794509885,-0.010236462022813364,-0.013715974305215761,-0.00025968797861875004,-0.0027904369601811085,-0.005371007481227874,-0.002360987439405493,-0.0033842528794509885
2025-09-22,0.020265072358066183,-0.0027924419679969947,-0.0004991807133426507,-0.026425126300849255,-0.004931807248026332,-0.011936939417859782,-0.030102187066329722,0.020265072358066183
2025-09-23,0.02136566326830658,-0.007259904492198821,-0.005137317996343205,-0.001333781095419706,-0.0004920529215950431,-0.0005752385818038608,-0.0037088217374243726,0.02136566326830658
2025-09-24,-0.005150823903255275,-0.006425014976631949,-0.00831965663775136,-0.001936594510264844,-0.005169689429048163,-0.0048928252908457814,-0.008816626886988699,-0.005150823903255275
2025-09-25,-0.00221892525176437,-0.001261776165746964,-0.004990166042822319,-0.006556846331885247,-0.005797562995365824,-0.007664479816296144,-0.025696796412124967,-0.00221892525176437
2025-09-26,-0.0022238598304986645,-0.005053416767219376,-0.011775020109925372,-0.0241783841027452,-0.008889205258173272,0.0037889471578049783,-0.01971311453626645,-0.0022238598304986645
2025-09-29,0.017830612220440356,0.005555261698125147,-0.00845837026074081,-0.004900250820714547,-0.0007174488643878485,-0.003484267452727674,-0.0010349104335581893,0.017830612220440356
2025-09-30,-0.0005214082477811299,0.0007366223466518385,-7.416036477114751e-05,0.0,-0.003662021612545141,-0.00641029175052632,-0.0026587491464451496,-0.0005214082477811299
2025-10-01,0.018570670919493493,0.014984227129337446,0.017804154302670572,0.002774316401011667,0.010774073473337475,0.0034457120028408283,0.008932337532394419,0.018570670919493493
2025-10-03,-0.005735916975805666,-0.00010357481060618845,-0.00495630381058676,0.0005532595939619078,0.002317186103367508,-0.003872234198061264,-0.00422076181934028,-0.005735916975805666
2025-10-06,0.02214898045367497,0.008599686663229189,-0.001318434531342838,0.020323574709232295,0.006793297898817663,0.008508123352075403,0.02980804747207877,0.02214898045367497
2025-10-07,0.004434614351873645,0.009296818202765733,0.0091682556668371,-0.01185641743214716,0.0012011033634560242,0.007127308238636276,-0.004919067944453737,0.004434614351873645
2025-10-08,0.020369242471427462,-0.0038676720539122522,-0.0040700454150528476,0.025025750179790363,-0.003634306361764428,-0.012565008521473686,0.0179910779611141,0.020369242471427462
2025-10-09,-0.0021634498517184575,-0.0016348590999661905,0.0043055550853958735,0.009565277297289398,0.005913955950419769,0.00760569272222944,0.011396732289461253,-0.0021634498517184575
2025-10-10,-0.007884133656584358,0.0038891095313413615,0.002979289203402846,0.003710288567871922,0.005175149740807461,0.002830528527754783,-0.010909009416472104,-0.007884133656584358
2025-10-13,0.01966825661018401,-0.003975965253331548,-0.0006520498313584699,-0.014324456419739229,-0.0030820061610196126,-0.00484906376828953,-0.006967513472028286,0.01966825661018401
2025-10-14,0.023770041653594864,0.00015355620681933857,0.0034072430685010424,-0.002209936955582581,-0.0033375918990329323,0.0006545632102272769,-0.015595946407996442,0.023770041653594864
2025-10-15,0.0019031742754433978,0.001125697752089927,0.010331658897740681,-0.010403344749247756,0.008389456316156396,-0.0011628574442528183,0.006950817837226841,0.0019031742754433978
2025-10-16,0.0007598236333845598,0.01645793568713283,0.013515463446864384,-0.0019669357420863953,0.009193570858449851,0.017463435310553166,0.0003030019964651576,0.0007598236333845598
2025-10-17,0.02600358538814218,0.008246605730742873,0.013617389467932561,-0.020659205897191613,0.005091794799263694,0.013230350678671732,-0.0028613300469527703,0.02600358538814218
2025-10-20,-0.027472030375872092,0.00039900695120764773,-0.03222882329434007,0.013739511062062615,0.005824075009904561,0.035290794944111026,0.017892104764293704,-0.027472030375872092
2025-10-21,0.005231149466907281,0.004736028657646996,-0.005969969457399582,0.00787189948727618,3.4296464494598666e-05,-0.0010908764678105864,-0.0028190186560270725,0.005231149466907281
2025-10-23,-0.03775196708294204,0.0010915704799172588,-0.013241714057977583,0.03810099164716063,0.0017816820500551334,-0.011465961860274265,0.022117291147932816,-0.03775196708294204
2025-10-27,-0.015339209492677641,-0.005798944941242445,0.010192875934414758,-0.0006331960638217282,0.0032832566332074986,0.024647853196714253,0.0038070610236284885,-0.015339209492677641
2025-10-28,-0.032953895265341315,0.0005982108566080502,-0.010525551870623873,-0.0028581248442173246,-0.0008522242877055941,0.0018866982509178065,-0.008752273442047098,-0.032953895265341315
2025-10-29,0.032114836100367805,0.004284776887323316,0.005355475723625602,0.006799142497118327,0.004776505859197977,0.011634895738622308,-9.803658569296214e-05,0.032114836100367805
2025-10-30,-0.002701317171687756,-0.009624399867882993,-0.005837711513045685,-0.010990449760074128,-0.006519570213019965,-0.01043740970716267,-0.007293385117335127,-0.002701317171687756
2025-10-31,0.003410878178668808,-0.010870146126042424,-0.012551361772979885,-0.007698486828288442,-0.0051268031609862375,-0.0014107998561890822,0.0074786581148711395,0.003410878178668808
2025-11-03,0.00030000409616559587,0.005418856160479768,0.0008176433107958125,0.002158774247093209,0.0009276471887667004,-0.0011437521624487745,-0.01347284312740471,0.00030000409616559587
2025-11-04,-0.00249875054846993,-0.007454817138024539,-0.007055852516145267,-0.011847846237588389,-0.006040877737272687,-0.007813010013761779,-0.008817264726409202,-0.00249875054846993
2025-11-06,0.002705377102307338,-0.0006089577121924927,-0.012341984964232222,-0.0008175442620259599,-0.004661784317785744,0.015613332686976289,0.006922582100761243,0.002705377102307338
2025-11-07,-0.0012990631939084896,-0.0023866719776827194,0.01711600664046209,0.006886273943201626,0.0006939085963353353,-0.012098105662256109,-0.00634355297914424,-0.0012990631939084896
2025-11-10,0.01761051094498245,0.0022396541121558755,0.0037230081906181045,0.024850995367312834,0.0036402294552817516,0.007645499883710993,0.011163779777342508,0.01761051094498245
